t,best,solver,dim
3658,-4.465499539128437,vanila-des,10
3659,-4.465499539128437,vanila-des,10
3660,-4.465499539128437,vanila-des,10
3661,-4.465499539128437,vanila-des,10
3662,-4.465499539128437,vanila-des,10
3663,-4.465499539128437,vanila-des,10
3664,-4.465499539128437,vanila-des,10
3665,-4.465499539128437,vanila-des,10
3666,-4.465499539128437,vanila-des,10
3667,-4.465499539128437,vanila-des,10
3668,-4.465499539128437,vanila-des,10
3669,-4.465499539128437,vanila-des,10
3670,-4.465499539128437,vanila-des,10
3671,-4.465499539128437,vanila-des,10
3672,-4.465499539128437,vanila-des,10
3673,-4.465499539128437,vanila-des,10
3674,-4.465499539128437,vanila-des,10
3675,-4.465499539128437,vanila-des,10
3676,-4.465499539128437,vanila-des,10
3677,-4.465499539128437,vanila-des,10
3678,-4.465499539128437,vanila-des,10
3679,-4.465499539128437,vanila-des,10
3680,-4.465499539128437,vanila-des,10
3681,-4.465499539128437,vanila-des,10
3682,-4.465499539128437,vanila-des,10
3683,-4.465499539128437,vanila-des,10
3684,-4.465499539128437,vanila-des,10
3685,-4.465499539128437,vanila-des,10
3686,-4.465499539128437,vanila-des,10
3687,-4.465499539128437,vanila-des,10
3688,-4.465499539128437,vanila-des,10
3689,-4.465499539128437,vanila-des,10
3690,-4.465499539128437,vanila-des,10
3691,-4.465499539128437,vanila-des,10
3692,-4.465499539128437,vanila-des,10
3693,-4.465499539128437,vanila-des,10
3694,-4.465499539128437,vanila-des,10
3695,-4.465499539128437,vanila-des,10
3696,-4.465499539128437,vanila-des,10
3697,-4.465499539128437,vanila-des,10
3698,-4.465499539128437,vanila-des,10
3699,-4.465499539128437,vanila-des,10
3700,-4.465499539128437,vanila-des,10
3701,-4.465499539128437,vanila-des,10
3702,-4.465499539128437,vanila-des,10
3703,-4.465499539128437,vanila-des,10
3704,-4.465499539128437,vanila-des,10
3705,-4.465499539128437,vanila-des,10
3706,-4.465499539128437,vanila-des,10
3707,-4.465499539128437,vanila-des,10
3708,-4.465499539128437,vanila-des,10
3709,-4.465499539128437,vanila-des,10
3710,-4.465499539128437,vanila-des,10
3711,-4.465499539128437,vanila-des,10
3712,-4.465499539128437,vanila-des,10
3713,-4.465499539128437,vanila-des,10
3714,-4.465499539128437,vanila-des,10
3715,-4.465499539128437,vanila-des,10
3716,-4.465499539128437,vanila-des,10
3717,-4.465499539128437,vanila-des,10
3718,-4.465499539128437,vanila-des,10
3719,-4.465499539128437,vanila-des,10
3720,-4.465499539128437,vanila-des,10
3721,-4.465499539128437,vanila-des,10
3722,-4.465499539128437,vanila-des,10
3723,-4.465499539128437,vanila-des,10
3724,-4.465499539128437,vanila-des,10
3725,-4.465499539128437,vanila-des,10
3726,-4.465499539128437,vanila-des,10
3727,-4.465499539128437,vanila-des,10
3728,-4.465499539128437,vanila-des,10
3729,-4.465499539128437,vanila-des,10
3730,-4.465499539128437,vanila-des,10
3731,-4.465499539128437,vanila-des,10
3732,-4.465499539128437,vanila-des,10
3733,-4.465499539128437,vanila-des,10
3734,-4.465499539128437,vanila-des,10
3735,-4.465499539128437,vanila-des,10
3736,-4.465499539128437,vanila-des,10
3737,-4.465499539128437,vanila-des,10
3738,-4.465499539128437,vanila-des,10
3739,-4.465499539128437,vanila-des,10
3740,-4.465499539128437,vanila-des,10
3741,-4.465499539128437,vanila-des,10
3742,-4.465499539128437,vanila-des,10
3743,-4.465499539128437,vanila-des,10
3744,-4.465499539128437,vanila-des,10
3745,-4.465499539128437,vanila-des,10
3746,-4.465499539128437,vanila-des,10
3747,-4.465499539128437,vanila-des,10
3748,-4.465499539128437,vanila-des,10
3749,-4.465499539128437,vanila-des,10
3750,-4.465499539128437,vanila-des,10
3751,-4.465499539128437,vanila-des,10
3752,-4.465499539128437,vanila-des,10
3753,-4.465499539128437,vanila-des,10
3754,-4.465499539128437,vanila-des,10
3755,-4.465499539128437,vanila-des,10
3756,-4.465499539128437,vanila-des,10
3757,-4.465499539128437,vanila-des,10
3758,-4.465499539128437,vanila-des,10
3759,-4.465499539128437,vanila-des,10
3760,-4.465499539128437,vanila-des,10
3761,-4.465499539128437,vanila-des,10
3762,-4.465499539128437,vanila-des,10
3763,-4.465499539128437,vanila-des,10
3764,-4.465499539128437,vanila-des,10
3765,-4.465499539128437,vanila-des,10
3766,-4.465499539128437,vanila-des,10
3767,-4.465499539128437,vanila-des,10
3768,-4.465499539128437,vanila-des,10
3769,-4.465499539128437,vanila-des,10
3770,-4.465499539128437,vanila-des,10
3771,-4.465499539128437,vanila-des,10
3772,-4.465499539128437,vanila-des,10
3773,-4.465499539128437,vanila-des,10
3774,-4.465499539128437,vanila-des,10
3775,-4.465499539128437,vanila-des,10
3776,-4.465499539128437,vanila-des,10
3777,-4.465499539128437,vanila-des,10
3778,-4.465499539128437,vanila-des,10
3779,-4.465499539128437,vanila-des,10
3780,-4.465499539128437,vanila-des,10
3781,-4.465499539128437,vanila-des,10
3782,-4.465499539128437,vanila-des,10
3783,-4.465499539128437,vanila-des,10
3784,-4.465499539128437,vanila-des,10
3785,-4.465499539128437,vanila-des,10
3786,-4.465499539128437,vanila-des,10
3787,-4.465499539128437,vanila-des,10
3788,-4.465499539128437,vanila-des,10
3789,-4.465499539128437,vanila-des,10
3790,-4.465499539128437,vanila-des,10
3791,-4.465499539128437,vanila-des,10
3792,-4.465499539128437,vanila-des,10
3793,-4.465499539128437,vanila-des,10
3794,-4.465499539128437,vanila-des,10
3795,-4.465499539128437,vanila-des,10
3796,-4.465499539128437,vanila-des,10
3797,-4.465499539128437,vanila-des,10
3798,-4.465499539128437,vanila-des,10
3799,-4.465499539128437,vanila-des,10
3800,-4.465499539128437,vanila-des,10
3801,-4.465499539128437,vanila-des,10
3802,-4.465499539128437,vanila-des,10
3803,-4.465499539128437,vanila-des,10
3804,-4.465499539128437,vanila-des,10
3805,-4.465499539128437,vanila-des,10
3806,-4.465499539128437,vanila-des,10
3807,-4.465499539128437,vanila-des,10
3808,-4.465499539128437,vanila-des,10
3809,-4.465499539128437,vanila-des,10
3810,-4.465499539128437,vanila-des,10
3811,-4.465499539128437,vanila-des,10
3812,-4.465499539128437,vanila-des,10
3813,-4.465499539128437,vanila-des,10
3814,-4.465499539128437,vanila-des,10
3815,-4.465499539128437,vanila-des,10
3816,-4.465499539128437,vanila-des,10
3817,-4.465499539128437,vanila-des,10
3818,-4.465499539128437,vanila-des,10
3819,-4.465499539128437,vanila-des,10
3820,-4.465499539128437,vanila-des,10
3821,-4.465499539128437,vanila-des,10
3822,-4.465499539128437,vanila-des,10
3823,-4.465499539128437,vanila-des,10
3824,-4.465499539128437,vanila-des,10
3825,-4.465499539128437,vanila-des,10
3826,-4.465499539128437,vanila-des,10
3827,-4.465499539128437,vanila-des,10
3828,-4.465499539128437,vanila-des,10
3829,-4.465499539128437,vanila-des,10
3830,-4.465499539128437,vanila-des,10
3831,-4.465499539128437,vanila-des,10
3832,-4.465499539128437,vanila-des,10
3833,-4.465499539128437,vanila-des,10
3834,-4.465499539128437,vanila-des,10
3835,-4.465499539128437,vanila-des,10
3836,-4.465499539128437,vanila-des,10
3837,-4.465499539128437,vanila-des,10
3838,-4.465499539128437,vanila-des,10
3839,-4.465499539128437,vanila-des,10
3840,-4.465499539128437,vanila-des,10
3841,-4.465499539128437,vanila-des,10
3842,-4.465499539128437,vanila-des,10
3843,-4.465499539128437,vanila-des,10
3844,-4.465499539128437,vanila-des,10
3845,-4.465499539128437,vanila-des,10
3846,-4.465499539128437,vanila-des,10
3847,-4.465499539128437,vanila-des,10
3848,-4.465499539128437,vanila-des,10
3849,-4.465499539128437,vanila-des,10
3850,-4.465499539128437,vanila-des,10
3851,-4.465499539128437,vanila-des,10
3852,-4.465499539128437,vanila-des,10
3853,-4.465499539128437,vanila-des,10
3854,-4.465499539128437,vanila-des,10
3855,-4.465499539128437,vanila-des,10
3856,-4.465499539128437,vanila-des,10
3857,-4.465499539128437,vanila-des,10
3858,-4.465499539128437,vanila-des,10
3859,-4.465499539128437,vanila-des,10
3860,-4.465499539128437,vanila-des,10
3861,-4.465499539128437,vanila-des,10
3862,-4.465499539128437,vanila-des,10
3863,-4.465499539128437,vanila-des,10
3864,-4.465499539128437,vanila-des,10
3865,-4.465499539128437,vanila-des,10
3866,-4.465499539128437,vanila-des,10
3867,-4.465499539128437,vanila-des,10
3868,-4.465499539128437,vanila-des,10
3869,-4.465499539128437,vanila-des,10
3870,-4.465499539128437,vanila-des,10
3871,-4.465499539128437,vanila-des,10
3872,-4.465499539128437,vanila-des,10
3873,-4.465499539128437,vanila-des,10
3874,-4.465499539128437,vanila-des,10
3875,-4.465499539128437,vanila-des,10
3876,-4.465499539128437,vanila-des,10
3877,-4.465499539128437,vanila-des,10
3878,-4.465499539128437,vanila-des,10
3879,-4.465499539128437,vanila-des,10
3880,-4.465499539128437,vanila-des,10
3881,-4.465499539128437,vanila-des,10
3882,-4.465499539128437,vanila-des,10
3883,-4.465499539128437,vanila-des,10
3884,-4.465499539128437,vanila-des,10
3885,-4.465499539128437,vanila-des,10
3886,-4.465499539128437,vanila-des,10
3887,-4.465499539128437,vanila-des,10
3888,-4.465499539128437,vanila-des,10
3889,-4.465499539128437,vanila-des,10
3890,-4.465499539128437,vanila-des,10
3891,-4.465499539128437,vanila-des,10
3892,-4.465499539128437,vanila-des,10
3893,-4.465499539128437,vanila-des,10
3894,-4.465499539128437,vanila-des,10
3895,-4.465499539128437,vanila-des,10
3896,-4.465499539128437,vanila-des,10
3897,-4.465499539128437,vanila-des,10
3898,-4.465499539128437,vanila-des,10
3899,-4.465499539128437,vanila-des,10
3900,-4.465499539128437,vanila-des,10
3901,-4.465499539128437,vanila-des,10
3902,-4.465499539128437,vanila-des,10
3903,-4.465499539128437,vanila-des,10
3904,-4.465499539128437,vanila-des,10
3905,-4.465499539128437,vanila-des,10
3906,-4.465499539128437,vanila-des,10
3907,-4.465499539128437,vanila-des,10
3908,-4.465499539128437,vanila-des,10
3909,-4.465499539128437,vanila-des,10
3910,-4.465499539128437,vanila-des,10
3911,-4.465499539128437,vanila-des,10
3912,-4.465499539128437,vanila-des,10
3913,-4.465499539128437,vanila-des,10
3914,-4.465499539128437,vanila-des,10
3915,-4.465499539128437,vanila-des,10
3916,-4.465499539128437,vanila-des,10
3917,-4.465499539128437,vanila-des,10
3918,-4.465499539128437,vanila-des,10
3919,-4.465499539128437,vanila-des,10
3920,-4.465499539128437,vanila-des,10
3921,-4.465499539128437,vanila-des,10
3922,-4.465499539128437,vanila-des,10
3923,-4.465499539128437,vanila-des,10
3924,-4.465499539128437,vanila-des,10
3925,-4.465499539128437,vanila-des,10
3926,-4.465499539128437,vanila-des,10
3927,-4.465499539128437,vanila-des,10
3928,-4.465499539128437,vanila-des,10
3929,-4.465499539128437,vanila-des,10
3930,-4.465499539128437,vanila-des,10
3931,-4.465499539128437,vanila-des,10
3932,-4.465499539128437,vanila-des,10
3933,-4.465499539128437,vanila-des,10
3934,-4.465499539128437,vanila-des,10
3935,-4.465499539128437,vanila-des,10
3936,-4.465499539128437,vanila-des,10
3937,-4.465499539128437,vanila-des,10
3938,-4.465499539128437,vanila-des,10
3939,-4.465499539128437,vanila-des,10
3940,-4.465499539128437,vanila-des,10
3941,-4.465499539128437,vanila-des,10
3942,-4.465499539128437,vanila-des,10
3943,-4.465499539128437,vanila-des,10
3944,-4.465499539128437,vanila-des,10
3945,-4.465499539128437,vanila-des,10
3946,-4.465499539128437,vanila-des,10
3947,-4.465499539128437,vanila-des,10
3948,-4.465499539128437,vanila-des,10
3949,-4.465499539128437,vanila-des,10
3950,-4.465499539128437,vanila-des,10
3951,-4.465499539128437,vanila-des,10
3952,-4.465499539128437,vanila-des,10
3953,-4.465499539128437,vanila-des,10
3954,-4.465499539128437,vanila-des,10
3955,-4.465499539128437,vanila-des,10
3956,-4.465499539128437,vanila-des,10
3957,-4.465499539128437,vanila-des,10
3958,-4.465499539128437,vanila-des,10
3959,-4.465499539128437,vanila-des,10
3960,-4.465499539128437,vanila-des,10
3961,-4.465499539128437,vanila-des,10
3962,-4.465499539128437,vanila-des,10
3963,-4.465499539128437,vanila-des,10
3964,-4.465499539128437,vanila-des,10
3965,-4.465499539128437,vanila-des,10
3966,-4.465499539128437,vanila-des,10
3967,-4.465499539128437,vanila-des,10
3968,-4.465499539128437,vanila-des,10
3969,-4.465499539128437,vanila-des,10
3970,-4.465499539128437,vanila-des,10
3971,-4.465499539128437,vanila-des,10
3972,-4.465499539128437,vanila-des,10
3973,-4.465499539128437,vanila-des,10
3974,-4.465499539128437,vanila-des,10
3975,-4.465499539128437,vanila-des,10
3976,-4.465499539128437,vanila-des,10
3977,-4.465499539128437,vanila-des,10
3978,-4.465499539128437,vanila-des,10
3979,-4.465499539128437,vanila-des,10
3980,-4.465499539128437,vanila-des,10
3981,-4.465499539128437,vanila-des,10
3982,-4.465499539128437,vanila-des,10
3983,-4.465499539128437,vanila-des,10
3984,-4.465499539128437,vanila-des,10
3985,-4.465499539128437,vanila-des,10
3986,-4.465499539128437,vanila-des,10
3987,-4.465499539128437,vanila-des,10
3988,-4.465499539128437,vanila-des,10
3989,-4.465499539128437,vanila-des,10
3990,-4.465499539128437,vanila-des,10
3991,-4.465499539128437,vanila-des,10
3992,-4.465499539128437,vanila-des,10
3993,-4.465499539128437,vanila-des,10
3994,-4.465499539128437,vanila-des,10
3995,-4.465499539128437,vanila-des,10
3996,-4.465499539128437,vanila-des,10
3997,-4.465499539128437,vanila-des,10
3998,-4.465499539128437,vanila-des,10
3999,-4.465499539128437,vanila-des,10
4000,-4.465499539128437,vanila-des,10
4001,-4.465499539128437,vanila-des,10
4002,-4.465499539128437,vanila-des,10
4003,-4.465499539128437,vanila-des,10
4004,-4.465499539128437,vanila-des,10
4005,-4.465499539128437,vanila-des,10
4006,-4.465499539128437,vanila-des,10
4007,-4.465499539128437,vanila-des,10
4008,-4.465499539128437,vanila-des,10
4009,-4.465499539128437,vanila-des,10
4010,-4.465499539128437,vanila-des,10
4011,-4.465499539128437,vanila-des,10
4012,-4.465499539128437,vanila-des,10
4013,-4.465499539128437,vanila-des,10
4014,-4.465499539128437,vanila-des,10
4015,-4.465499539128437,vanila-des,10
4016,-4.465499539128437,vanila-des,10
4017,-4.465499539128437,vanila-des,10
4018,-4.465499539128437,vanila-des,10
4019,-4.465499539128437,vanila-des,10
4020,-4.465499539128437,vanila-des,10
4021,-4.465499539128437,vanila-des,10
4022,-4.465499539128437,vanila-des,10
4023,-4.465499539128437,vanila-des,10
4024,-4.465499539128437,vanila-des,10
4025,-4.465499539128437,vanila-des,10
4026,-4.465499539128437,vanila-des,10
4027,-4.465499539128437,vanila-des,10
4028,-4.465499539128437,vanila-des,10
4029,-4.465499539128437,vanila-des,10
4030,-4.465499539128437,vanila-des,10
4031,-4.465499539128437,vanila-des,10
4032,-4.465499539128437,vanila-des,10
4033,-4.465499539128437,vanila-des,10
4034,-4.465499539128437,vanila-des,10
4035,-4.465499539128437,vanila-des,10
4036,-4.465499539128437,vanila-des,10
4037,-4.465499539128437,vanila-des,10
4038,-4.465499539128437,vanila-des,10
4039,-4.465499539128437,vanila-des,10
4040,-4.465499539128437,vanila-des,10
4041,-4.465499539128437,vanila-des,10
4042,-4.465499539128437,vanila-des,10
4043,-4.465499539128437,vanila-des,10
4044,-4.465499539128437,vanila-des,10
4045,-4.465499539128437,vanila-des,10
4046,-4.465499539128437,vanila-des,10
4047,-4.465499539128437,vanila-des,10
4048,-4.465499539128437,vanila-des,10
4049,-4.465499539128437,vanila-des,10
4050,-4.465499539128437,vanila-des,10
4051,-4.465499539128437,vanila-des,10
4052,-4.465499539128437,vanila-des,10
4053,-4.465499539128437,vanila-des,10
4054,-4.465499539128437,vanila-des,10
4055,-4.465499539128437,vanila-des,10
4056,-4.465499539128437,vanila-des,10
4057,-4.465499539128437,vanila-des,10
4058,-4.465499539128437,vanila-des,10
4059,-4.465499539128437,vanila-des,10
4060,-4.465499539128437,vanila-des,10
4061,-4.465499539128437,vanila-des,10
4062,-4.465499539128437,vanila-des,10
4063,-4.465499539128437,vanila-des,10
4064,-4.465499539128437,vanila-des,10
4065,-4.465499539128437,vanila-des,10
4066,-4.465499539128437,vanila-des,10
4067,-4.465499539128437,vanila-des,10
4068,-4.465499539128437,vanila-des,10
4069,-4.465499539128437,vanila-des,10
4070,-4.465499539128437,vanila-des,10
4071,-4.465499539128437,vanila-des,10
4072,-4.465499539128437,vanila-des,10
4073,-4.465499539128437,vanila-des,10
4074,-4.465499539128437,vanila-des,10
4075,-4.465499539128437,vanila-des,10
4076,-4.465499539128437,vanila-des,10
4077,-4.465499539128437,vanila-des,10
4078,-4.465499539128437,vanila-des,10
4079,-4.465499539128437,vanila-des,10
4080,-4.465499539128437,vanila-des,10
4081,-4.465499539128437,vanila-des,10
4082,-4.465499539128437,vanila-des,10
4083,-4.465499539128437,vanila-des,10
4084,-4.465499539128437,vanila-des,10
4085,-4.465499539128437,vanila-des,10
4086,-4.465499539128437,vanila-des,10
4087,-4.465499539128437,vanila-des,10
4088,-4.465499539128437,vanila-des,10
4089,-4.465499539128437,vanila-des,10
4090,-4.465499539128437,vanila-des,10
4091,-4.465499539128437,vanila-des,10
4092,-4.465499539128437,vanila-des,10
4093,-4.465499539128437,vanila-des,10
4094,-4.465499539128437,vanila-des,10
4095,-4.465499539128437,vanila-des,10
4096,-4.465499539128437,vanila-des,10
4097,-4.465499539128437,vanila-des,10
4098,-4.465499539128437,vanila-des,10
4099,-4.465499539128437,vanila-des,10
4100,-4.465499539128437,vanila-des,10
4101,-4.465499539128437,vanila-des,10
4102,-4.465499539128437,vanila-des,10
4103,-4.465499539128437,vanila-des,10
4104,-4.465499539128437,vanila-des,10
4105,-4.465499539128437,vanila-des,10
4106,-4.465499539128437,vanila-des,10
4107,-4.465499539128437,vanila-des,10
4108,-4.465499539128437,vanila-des,10
4109,-4.465499539128437,vanila-des,10
4110,-4.465499539128437,vanila-des,10
4111,-4.465499539128437,vanila-des,10
4112,-4.465499539128437,vanila-des,10
4113,-4.465499539128437,vanila-des,10
4114,-4.465499539128437,vanila-des,10
4115,-4.465499539128437,vanila-des,10
4116,-4.465499539128437,vanila-des,10
4117,-4.465499539128437,vanila-des,10
4118,-4.465499539128437,vanila-des,10
4119,-4.465499539128437,vanila-des,10
4120,-4.465499539128437,vanila-des,10
4121,-4.465499539128437,vanila-des,10
4122,-4.465499539128437,vanila-des,10
4123,-4.465499539128437,vanila-des,10
4124,-4.465499539128437,vanila-des,10
4125,-4.465499539128437,vanila-des,10
4126,-4.465499539128437,vanila-des,10
4127,-4.465499539128437,vanila-des,10
4128,-4.465499539128437,vanila-des,10
4129,-4.465499539128437,vanila-des,10
4130,-4.465499539128437,vanila-des,10
4131,-4.465499539128437,vanila-des,10
4132,-4.465499539128437,vanila-des,10
4133,-4.465499539128437,vanila-des,10
4134,-4.465499539128437,vanila-des,10
4135,-4.465499539128437,vanila-des,10
4136,-4.465499539128437,vanila-des,10
4137,-4.465499539128437,vanila-des,10
4138,-4.465499539128437,vanila-des,10
4139,-4.465499539128437,vanila-des,10
4140,-4.465499539128437,vanila-des,10
4141,-4.465499539128437,vanila-des,10
4142,-4.465499539128437,vanila-des,10
4143,-4.465499539128437,vanila-des,10
4144,-4.465499539128437,vanila-des,10
4145,-4.465499539128437,vanila-des,10
4146,-4.465499539128437,vanila-des,10
4147,-4.465499539128437,vanila-des,10
4148,-4.465499539128437,vanila-des,10
4149,-4.465499539128437,vanila-des,10
4150,-4.465499539128437,vanila-des,10
4151,-4.465499539128437,vanila-des,10
4152,-4.465499539128437,vanila-des,10
4153,-4.465499539128437,vanila-des,10
4154,-4.465499539128437,vanila-des,10
4155,-4.465499539128437,vanila-des,10
4156,-4.465499539128437,vanila-des,10
4157,-4.465499539128437,vanila-des,10
4158,-4.465499539128437,vanila-des,10
4159,-4.465499539128437,vanila-des,10
4160,-4.465499539128437,vanila-des,10
4161,-4.465499539128437,vanila-des,10
4162,-4.465499539128437,vanila-des,10
4163,-4.465499539128437,vanila-des,10
4164,-4.465499539128437,vanila-des,10
4165,-4.465499539128437,vanila-des,10
4166,-4.465499539128437,vanila-des,10
4167,-4.465499539128437,vanila-des,10
4168,-4.465499539128437,vanila-des,10
4169,-4.465499539128437,vanila-des,10
4170,-4.465499539128437,vanila-des,10
4171,-4.465499539128437,vanila-des,10
4172,-4.465499539128437,vanila-des,10
4173,-4.465499539128437,vanila-des,10
4174,-4.465499539128437,vanila-des,10
4175,-4.465499539128437,vanila-des,10
4176,-4.465499539128437,vanila-des,10
4177,-4.465499539128437,vanila-des,10
4178,-4.465499539128437,vanila-des,10
4179,-4.465499539128437,vanila-des,10
4180,-4.465499539128437,vanila-des,10
4181,-4.465499539128437,vanila-des,10
4182,-4.465499539128437,vanila-des,10
4183,-4.465499539128437,vanila-des,10
4184,-4.465499539128437,vanila-des,10
4185,-4.465499539128437,vanila-des,10
4186,-4.465499539128437,vanila-des,10
4187,-4.465499539128437,vanila-des,10
4188,-4.465499539128437,vanila-des,10
4189,-4.465499539128437,vanila-des,10
4190,-4.465499539128437,vanila-des,10
4191,-4.465499539128437,vanila-des,10
4192,-4.465499539128437,vanila-des,10
4193,-4.465499539128437,vanila-des,10
4194,-4.465499539128437,vanila-des,10
4195,-4.465499539128437,vanila-des,10
4196,-4.465499539128437,vanila-des,10
4197,-4.465499539128437,vanila-des,10
4198,-4.465499539128437,vanila-des,10
4199,-4.465499539128437,vanila-des,10
4200,-4.465499539128437,vanila-des,10
4201,-4.465499539128437,vanila-des,10
4202,-4.465499539128437,vanila-des,10
4203,-4.465499539128437,vanila-des,10
4204,-4.465499539128437,vanila-des,10
4205,-4.465499539128437,vanila-des,10
4206,-4.465499539128437,vanila-des,10
4207,-4.465499539128437,vanila-des,10
4208,-4.465499539128437,vanila-des,10
4209,-4.465499539128437,vanila-des,10
4210,-4.465499539128437,vanila-des,10
4211,-4.465499539128437,vanila-des,10
4212,-4.465499539128437,vanila-des,10
4213,-4.465499539128437,vanila-des,10
4214,-4.465499539128437,vanila-des,10
4215,-4.465499539128437,vanila-des,10
4216,-4.465499539128437,vanila-des,10
4217,-4.465499539128437,vanila-des,10
4218,-4.465499539128437,vanila-des,10
4219,-4.465499539128437,vanila-des,10
4220,-4.465499539128437,vanila-des,10
4221,-4.465499539128437,vanila-des,10
4222,-4.465499539128437,vanila-des,10
4223,-4.465499539128437,vanila-des,10
4224,-4.465499539128437,vanila-des,10
4225,-4.465499539128437,vanila-des,10
4226,-4.465499539128437,vanila-des,10
4227,-4.465499539128437,vanila-des,10
4228,-4.465499539128437,vanila-des,10
4229,-4.465499539128437,vanila-des,10
4230,-4.465499539128437,vanila-des,10
4231,-4.465499539128437,vanila-des,10
4232,-4.465499539128437,vanila-des,10
4233,-4.465499539128437,vanila-des,10
4234,-4.465499539128437,vanila-des,10
4235,-4.465499539128437,vanila-des,10
4236,-4.465499539128437,vanila-des,10
4237,-4.465499539128437,vanila-des,10
4238,-4.465499539128437,vanila-des,10
4239,-4.465499539128437,vanila-des,10
4240,-4.465499539128437,vanila-des,10
4241,-4.465499539128437,vanila-des,10
4242,-4.465499539128437,vanila-des,10
4243,-4.465499539128437,vanila-des,10
4244,-4.465499539128437,vanila-des,10
4245,-4.465499539128437,vanila-des,10
4246,-4.465499539128437,vanila-des,10
4247,-4.465499539128437,vanila-des,10
4248,-4.465499539128437,vanila-des,10
4249,-4.465499539128437,vanila-des,10
4250,-4.465499539128437,vanila-des,10
4251,-4.465499539128437,vanila-des,10
4252,-4.465499539128437,vanila-des,10
4253,-4.465499539128437,vanila-des,10
4254,-4.465499539128437,vanila-des,10
4255,-4.465499539128437,vanila-des,10
4256,-4.465499539128437,vanila-des,10
4257,-4.465499539128437,vanila-des,10
4258,-4.465499539128437,vanila-des,10
4259,-4.465499539128437,vanila-des,10
4260,-4.465499539128437,vanila-des,10
4261,-4.465499539128437,vanila-des,10
4262,-4.465499539128437,vanila-des,10
4263,-4.465499539128437,vanila-des,10
4264,-4.465499539128437,vanila-des,10
4265,-4.465499539128437,vanila-des,10
4266,-4.465499539128437,vanila-des,10
4267,-4.465499539128437,vanila-des,10
4268,-4.465499539128437,vanila-des,10
4269,-4.465499539128437,vanila-des,10
4270,-4.465499539128437,vanila-des,10
4271,-4.465499539128437,vanila-des,10
4272,-4.465499539128437,vanila-des,10
4273,-4.465499539128437,vanila-des,10
4274,-4.465499539128437,vanila-des,10
4275,-4.465499539128437,vanila-des,10
4276,-4.465499539128437,vanila-des,10
4277,-4.465499539128437,vanila-des,10
4278,-4.465499539128437,vanila-des,10
4279,-4.465499539128437,vanila-des,10
4280,-4.465499539128437,vanila-des,10
4281,-4.465499539128437,vanila-des,10
4282,-4.465499539128437,vanila-des,10
4283,-4.465499539128437,vanila-des,10
4284,-4.465499539128437,vanila-des,10
4285,-4.465499539128437,vanila-des,10
4286,-4.465499539128437,vanila-des,10
4287,-4.465499539128437,vanila-des,10
4288,-4.465499539128437,vanila-des,10
4289,-4.465499539128437,vanila-des,10
4290,-4.465499539128437,vanila-des,10
4291,-4.465499539128437,vanila-des,10
4292,-4.465499539128437,vanila-des,10
4293,-4.465499539128437,vanila-des,10
4294,-4.465499539128437,vanila-des,10
4295,-4.465499539128437,vanila-des,10
4296,-4.465499539128437,vanila-des,10
4297,-4.465499539128437,vanila-des,10
4298,-4.465499539128437,vanila-des,10
4299,-4.465499539128437,vanila-des,10
4300,-4.465499539128437,vanila-des,10
4301,-4.465499539128437,vanila-des,10
4302,-4.465499539128437,vanila-des,10
4303,-4.465499539128437,vanila-des,10
4304,-4.465499539128437,vanila-des,10
4305,-4.465499539128437,vanila-des,10
4306,-4.465499539128437,vanila-des,10
4307,-4.465499539128437,vanila-des,10
4308,-4.465499539128437,vanila-des,10
4309,-4.465499539128437,vanila-des,10
4310,-4.465499539128437,vanila-des,10
4311,-4.465499539128437,vanila-des,10
4312,-4.465499539128437,vanila-des,10
4313,-4.465499539128437,vanila-des,10
4314,-4.465499539128437,vanila-des,10
4315,-4.465499539128437,vanila-des,10
4316,-4.465499539128437,vanila-des,10
4317,-4.465499539128437,vanila-des,10
4318,-4.465499539128437,vanila-des,10
4319,-4.465499539128437,vanila-des,10
4320,-4.465499539128437,vanila-des,10
4321,-4.465499539128437,vanila-des,10
4322,-4.465499539128437,vanila-des,10
4323,-4.465499539128437,vanila-des,10
4324,-4.465499539128437,vanila-des,10
4325,-4.465499539128437,vanila-des,10
4326,-4.465499539128437,vanila-des,10
4327,-4.465499539128437,vanila-des,10
4328,-4.465499539128437,vanila-des,10
4329,-4.465499539128437,vanila-des,10
4330,-4.465499539128437,vanila-des,10
4331,-4.465499539128437,vanila-des,10
4332,-4.465499539128437,vanila-des,10
4333,-4.465499539128437,vanila-des,10
4334,-4.465499539128437,vanila-des,10
4335,-4.465499539128437,vanila-des,10
4336,-4.465499539128437,vanila-des,10
4337,-4.465499539128437,vanila-des,10
4338,-4.465499539128437,vanila-des,10
4339,-4.465499539128437,vanila-des,10
4340,-4.465499539128437,vanila-des,10
4341,-4.465499539128437,vanila-des,10
4342,-4.465499539128437,vanila-des,10
4343,-4.465499539128437,vanila-des,10
4344,-4.465499539128437,vanila-des,10
4345,-4.465499539128437,vanila-des,10
4346,-4.465499539128437,vanila-des,10
4347,-4.465499539128437,vanila-des,10
4348,-4.465499539128437,vanila-des,10
4349,-4.465499539128437,vanila-des,10
4350,-4.465499539128437,vanila-des,10
4351,-4.465499539128437,vanila-des,10
4352,-4.465499539128437,vanila-des,10
4353,-4.465499539128437,vanila-des,10
4354,-4.465499539128437,vanila-des,10
4355,-4.465499539128437,vanila-des,10
4356,-4.465499539128437,vanila-des,10
